Run,analysis_type (exp),analysis_type (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,flowcell_barcode (run),geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_id (exp),gssr_id (run),instrument_name (run),Instrument,isolation_source,lane (run),Library Name,library_type (exp),library_type (run),LibraryLayout,LibrarySelection,LibrarySource,lsid (exp),lsid (run),material_type (exp),Organism,Platform,project (exp),project (run),read_group_id (run),ReleaseDate,root_sample_id (exp),root_sample_id (run),run_barcode (run),run_name (run),sample_id (exp),Sample_ID (run),Sample Name,sample_name,screened (run),specific_host,SRA Study,strain,work_request (exp),work_request (run)
SRR1909285,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,19325250,PRJNA269954,SAMN03398723,12583148,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950923,A117G,uncalculated,uncalculated,missing,195219,195219,SL-MAB,Illumina MiSeq,missing,1,Solexa-95762,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQO7,broadinstitute.org:bsp.prod.sample:2NQO7,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19810,G19810,A117G.1,2015-03-10T00:00:00Z,SM-2NQO7,SM-2NQO7,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQO7,SM-2NQO7,PRJNA269954.N00477,N00477,yes,missing,SRP056002,missing,30916,30916
SRR1909286,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,25514650,PRJNA269954,SAMN03398717,15836400,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950927,A117G,uncalculated,uncalculated,missing,195116,195116,SL-MAB,Illumina MiSeq,missing,1,Solexa-95818,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQPW,broadinstitute.org:bsp.prod.sample:2NQPW,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19709,G19709,A117G.1,2015-03-10T00:00:00Z,SM-2NQPW,SM-2NQPW,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQPW,SM-2NQPW,PRJNA269954.N00537,N00537,yes,missing,SRP056002,missing,30916,30916
SRR1909287,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,9721600,PRJNA269954,SAMN03398713,6337180,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950915,A117G,uncalculated,uncalculated,missing,195109,195109,SL-MAB,Illumina MiSeq,missing,1,Solexa-95844,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQPP,broadinstitute.org:bsp.prod.sample:2NQPP,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19702,G19702,A117G.1,2015-03-10T00:00:00Z,SM-2NQPP,SM-2NQPP,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQPP,SM-2NQPP,PRJNA269954.N00530,N00530,yes,missing,SRP056002,missing,30916,30916
SRR1909290,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,13084750,PRJNA269954,SAMN03398716,8501315,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950913,A117G,uncalculated,uncalculated,missing,195242,195242,SL-MAB,Illumina MiSeq,missing,1,Solexa-95784,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQOV,broadinstitute.org:bsp.prod.sample:2NQOV,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19833,G19833,A117G.1,2015-03-10T00:00:00Z,SM-2NQOV,SM-2NQOV,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQOV,SM-2NQOV,PRJNA269954.N00501,N00501,yes,missing,SRP056002,missing,30916,30916
SRR1909291,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2580200,PRJNA269954,SAMN03398721,1703291,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950919,A0V63,uncalculated,uncalculated,missing,195030,195030,SL-MAB,Illumina MiSeq,missing,1,Solexa-96512,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJGS,broadinstitute.org:bsp.prod.sample:2QJGS,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19640,G19640,A0V63.1,2015-03-10T00:00:00Z,SM-2QJGS,SM-2QJGS,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJGS,SM-2QJGS,PRJNA269954.N00838,N00838,yes,missing,SRP056002,missing,30958,30958
SRR1909293,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,10882200,PRJNA269954,SAMN03398754,7069093,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950933,A117G,uncalculated,uncalculated,missing,195243,195243,SL-MAB,Illumina MiSeq,missing,1,Solexa-95785,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQOW,broadinstitute.org:bsp.prod.sample:2NQOW,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19834,G19834,A117G.1,2015-03-10T00:00:00Z,SM-2NQOW,SM-2NQOW,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQOW,SM-2NQOW,PRJNA269954.N00502,N00502,yes,missing,SRP056002,missing,30916,30916
SRR1909295,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,5957000,PRJNA269954,SAMN03398742,3910533,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950934,A117G,uncalculated,uncalculated,missing,195239,195239,SL-MAB,Illumina MiSeq,missing,1,Solexa-95782,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQOS,broadinstitute.org:bsp.prod.sample:2NQOS,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19830,G19830,A117G.1,2015-03-10T00:00:00Z,SM-2NQOS,SM-2NQOS,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQOS,SM-2NQOS,PRJNA269954.N00498,N00498,yes,missing,SRP056002,missing,30916,30916
SRR1909296,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,9549750,PRJNA269954,SAMN03398741,6225340,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950936,A117G,uncalculated,uncalculated,missing,195193,195193,SL-MAB,Illumina MiSeq,missing,1,Solexa-95738,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQNG,broadinstitute.org:bsp.prod.sample:2NQNG,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19784,G19784,A117G.1,2015-03-10T00:00:00Z,SM-2NQNG,SM-2NQNG,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQNG,SM-2NQNG,PRJNA269954.N00449,N00449,yes,missing,SRP056002,missing,30916,30916
SRR1909297,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,11573800,PRJNA269954,SAMN03398743,7551627,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950935,A117G,uncalculated,uncalculated,missing,195186,195186,SL-MAB,Illumina MiSeq,missing,1,Solexa-95730,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQN8,broadinstitute.org:bsp.prod.sample:2NQN8,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19777,G19777,A117G.1,2015-03-10T00:00:00Z,SM-2NQN8,SM-2NQN8,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQN8,SM-2NQN8,PRJNA269954.N00441,N00441,yes,missing,SRP056002,missing,30916,30916
SRR1909298,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6297550,PRJNA269954,SAMN03398764,4130012,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950938,A117G,uncalculated,uncalculated,missing,195198,195198,SL-MAB,Illumina MiSeq,missing,1,Solexa-95743,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQNL,broadinstitute.org:bsp.prod.sample:2NQNL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19789,G19789,A117G.1,2015-03-10T00:00:00Z,SM-2NQNL,SM-2NQNL,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQNL,SM-2NQNL,PRJNA269954.N00454,N00454,yes,missing,SRP056002,missing,30916,30916
SRR1909301,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,15505000,PRJNA269954,SAMN03398755,10045092,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950947,A117G,uncalculated,uncalculated,missing,195194,195194,SL-MAB,Illumina MiSeq,missing,1,Solexa-95739,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQNH,broadinstitute.org:bsp.prod.sample:2NQNH,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19785,G19785,A117G.1,2015-03-10T00:00:00Z,SM-2NQNH,SM-2NQNH,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQNH,SM-2NQNH,PRJNA269954.N00450,N00450,yes,missing,SRP056002,missing,30916,30916
SRR1909302,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,10708600,PRJNA269954,SAMN03398759,6751660,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950949,A0V63,uncalculated,uncalculated,missing,194938,194938,SL-MAB,Illumina MiSeq,missing,1,Solexa-96389,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJE7,broadinstitute.org:bsp.prod.sample:2QJE7,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19550,G19550,A0V63.1,2015-03-10T00:00:00Z,SM-2QJE7,SM-2QJE7,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJE7,SM-2QJE7,PRJNA269954.N00634,N00634,yes,missing,SRP056002,missing,30958,30958
SRR1909303,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6033650,PRJNA269954,SAMN03398760,3919150,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950950,A117G,uncalculated,uncalculated,missing,195170,195170,SL-MAB,Illumina MiSeq,missing,1,Solexa-95714,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQMQ,broadinstitute.org:bsp.prod.sample:2NQMQ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19761,G19761,A117G.1,2015-03-10T00:00:00Z,SM-2NQMQ,SM-2NQMQ,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQMQ,SM-2NQMQ,PRJNA269954.N00424,N00424,yes,missing,SRP056002,missing,30916,30916
SRR1909304,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,10913350,PRJNA269954,SAMN03398762,7098405,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950952,A117G,uncalculated,uncalculated,missing,195178,195178,SL-MAB,Illumina MiSeq,missing,1,Solexa-95723,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQMZ,broadinstitute.org:bsp.prod.sample:2NQMZ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19769,G19769,A117G.1,2015-03-10T00:00:00Z,SM-2NQMZ,SM-2NQMZ,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQMZ,SM-2NQMZ,PRJNA269954.N00433,N00433,yes,missing,SRP056002,missing,30916,30916
SRR1909307,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2803150,PRJNA269954,SAMN03398767,1877063,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950955,A117G,uncalculated,uncalculated,missing,195227,195227,SL-MAB,Illumina MiSeq,missing,1,Solexa-95769,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQOF,broadinstitute.org:bsp.prod.sample:2NQOF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19818,G19818,A117G.1,2015-03-10T00:00:00Z,SM-2NQOF,SM-2NQOF,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQOF,SM-2NQOF,PRJNA269954.N00485,N00485,yes,missing,SRP056002,missing,30916,30916
SRR1909309,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,26693450,PRJNA269954,SAMN03398765,17238150,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950953,A117G,uncalculated,uncalculated,missing,195128,195128,SL-MAB,Illumina MiSeq,missing,1,Solexa-95804,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQQ9,broadinstitute.org:bsp.prod.sample:2NQQ9,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19721,G19721,A117G.1,2015-03-10T00:00:00Z,SM-2NQQ9,SM-2NQQ9,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQQ9,SM-2NQQ9,PRJNA269954.N00549,N00549,yes,missing,SRP056002,missing,30916,30916
SRR1909310,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4247950,PRJNA269954,SAMN03398769,2834286,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950958,A117G,uncalculated,uncalculated,missing,195213,195213,SL-MAB,Illumina MiSeq,missing,1,Solexa-95756,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQO1,broadinstitute.org:bsp.prod.sample:2NQO1,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19804,G19804,A117G.1,2015-03-10T00:00:00Z,SM-2NQO1,SM-2NQO1,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQO1,SM-2NQO1,PRJNA269954.N00471,N00471,yes,missing,SRP056002,missing,30916,30916
SRR1909312,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,7207200,PRJNA269954,SAMN03398771,4659595,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950959,A117G,uncalculated,uncalculated,missing,195218,195218,SL-MAB,Illumina MiSeq,missing,1,Solexa-95761,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQO6,broadinstitute.org:bsp.prod.sample:2NQO6,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19809,G19809,A117G.1,2015-03-10T00:00:00Z,SM-2NQO6,SM-2NQO6,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQO6,SM-2NQO6,PRJNA269954.N00476,N00476,yes,missing,SRP056002,missing,30916,30916
SRR1909315,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,11140850,PRJNA269954,SAMN03398775,7246625,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950964,A117G,uncalculated,uncalculated,missing,195129,195129,SL-MAB,Illumina MiSeq,missing,1,Solexa-95808,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQQA,broadinstitute.org:bsp.prod.sample:2NQQA,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19722,G19722,A117G.1,2015-03-10T00:00:00Z,SM-2NQQA,SM-2NQQA,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQQA,SM-2NQQA,PRJNA269954.N00550,N00550,yes,missing,SRP056002,missing,30916,30916
SRR1909316,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,16088800,PRJNA269954,SAMN03398777,10448447,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950966,A117G,uncalculated,uncalculated,missing,195119,195119,SL-MAB,Illumina MiSeq,missing,1,Solexa-95847,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQPZ,broadinstitute.org:bsp.prod.sample:2NQPZ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19712,G19712,A117G.1,2015-03-10T00:00:00Z,SM-2NQPZ,SM-2NQPZ,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQPZ,SM-2NQPZ,PRJNA269954.N00540,N00540,yes,missing,SRP056002,missing,30916,30916
SRR1909318,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1417500,PRJNA269954,SAMN03398773,974675,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950962,A117G,uncalculated,uncalculated,missing,195154,195154,SL-MAB,Illumina MiSeq,missing,1,Solexa-95701,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQMA,broadinstitute.org:bsp.prod.sample:2NQMA,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19745,G19745,A117G.1,2015-03-10T00:00:00Z,SM-2NQMA,SM-2NQMA,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQMA,SM-2NQMA,PRJNA269954.N00408,N00408,yes,missing,SRP056002,missing,30916,30916
SRR1909322,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2341150,PRJNA269954,SAMN03398783,1564637,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950971,A117G,uncalculated,uncalculated,missing,195207,195207,SL-MAB,Illumina MiSeq,missing,1,Solexa-95751,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQNU,broadinstitute.org:bsp.prod.sample:2NQNU,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19798,G19798,A117G.1,2015-03-10T00:00:00Z,SM-2NQNU,SM-2NQNU,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQNU,SM-2NQNU,PRJNA269954.N00463,N00463,yes,missing,SRP056002,missing,30916,30916
SRR1909324,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,9142350,PRJNA269954,SAMN03398779,6000578,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950968,A117G,uncalculated,uncalculated,missing,195190,195190,SL-MAB,Illumina MiSeq,missing,1,Solexa-95734,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQNC,broadinstitute.org:bsp.prod.sample:2NQNC,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19781,G19781,A117G.1,2015-03-10T00:00:00Z,SM-2NQNC,SM-2NQNC,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQNC,SM-2NQNC,PRJNA269954.N00445,N00445,yes,missing,SRP056002,missing,30916,30916
SRR1909326,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,7076300,PRJNA269954,SAMN03398781,4625359,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950974,A117G,uncalculated,uncalculated,missing,195086,195086,SL-MAB,Illumina MiSeq,missing,1,Solexa-95841,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQP2,broadinstitute.org:bsp.prod.sample:2NQP2,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19679,G19679,A117G.1,2015-03-10T00:00:00Z,SM-2NQP2,SM-2NQP2,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQP2,SM-2NQP2,PRJNA269954.N00507,N00507,yes,missing,SRP056002,missing,30916,30916
SRR1909327,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4082750,PRJNA269954,SAMN03398785,2681743,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950976,A0V63,uncalculated,uncalculated,missing,194926,194926,SL-MAB,Illumina MiSeq,missing,1,Solexa-96447,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJDU,broadinstitute.org:bsp.prod.sample:2QJDU,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19538,G19538,A0V63.1,2015-03-10T00:00:00Z,SM-2QJDU,SM-2QJDU,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJDU,SM-2QJDU,PRJNA269954.N00622,N00622,yes,missing,SRP056002,missing,30958,30958
SRR1909329,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4876550,PRJNA269954,SAMN03398804,3225952,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950978,A117G,uncalculated,uncalculated,missing,195238,195238,SL-MAB,Illumina MiSeq,missing,1,Solexa-95781,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQOR,broadinstitute.org:bsp.prod.sample:2NQOR,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19829,G19829,A117G.1,2015-03-10T00:00:00Z,SM-2NQOR,SM-2NQOR,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQOR,SM-2NQOR,PRJNA269954.N00497,N00497,yes,missing,SRP056002,missing,30916,30916
SRR1909330,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6240150,PRJNA269954,SAMN03398789,4080076,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950982,A117G,uncalculated,uncalculated,missing,195127,195127,SL-MAB,Illumina MiSeq,missing,1,Solexa-95831,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQQ8,broadinstitute.org:bsp.prod.sample:2NQQ8,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19720,G19720,A117G.1,2015-03-10T00:00:00Z,SM-2NQQ8,SM-2NQQ8,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQQ8,SM-2NQQ8,PRJNA269954.N00548,N00548,yes,missing,SRP056002,missing,30916,30916
SRR1909334,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4324950,PRJNA269954,SAMN03398782,2822747,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950977,A0V63,uncalculated,uncalculated,missing,195013,195013,SL-MAB,Illumina MiSeq,missing,1,Solexa-96495,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJGB,broadinstitute.org:bsp.prod.sample:2QJGB,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19623,G19623,A0V63.1,2015-03-10T00:00:00Z,SM-2QJGB,SM-2QJGB,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJGB,SM-2QJGB,PRJNA269954.N00805,N00805,yes,missing,SRP056002,missing,30958,30958
SRR1909339,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2615200,PRJNA269954,SAMN03398791,1716018,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950984,A0V63,uncalculated,uncalculated,missing,194964,194964,SL-MAB,Illumina MiSeq,missing,1,Solexa-96441,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2QJEX,broadinstitute.org:bsp.prod.sample:2QJEX,DNA:DNA Somatic,human gut metagenome,ILLUMINA,G19576,G19576,A0V63.1,2015-03-10T00:00:00Z,SM-2QJEX,SM-2QJEX,A0V63120618,120618_SL-MAB_0096_AMS2002574-00300,SM-2QJEX,SM-2QJEX,PRJNA269954.N00660,N00660,yes,missing,SRP056002,missing,30958,30958
SRR1909341,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,10125150,PRJNA269954,SAMN03398793,6586650,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950985,A117G,uncalculated,uncalculated,missing,195104,195104,SL-MAB,Illumina MiSeq,missing,1,Solexa-95806,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQPK,broadinstitute.org:bsp.prod.sample:2NQPK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19697,G19697,A117G.1,2015-03-10T00:00:00Z,SM-2NQPK,SM-2NQPK,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQPK,SM-2NQPK,PRJNA269954.N00525,N00525,yes,missing,SRP056002,missing,30916,30916
SRR1909343,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2976400,PRJNA269954,SAMN03398795,1973353,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX950996,A117G,uncalculated,uncalculated,missing,195224,195224,SL-MAB,Illumina MiSeq,missing,1,Solexa-95766,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQOC,broadinstitute.org:bsp.prod.sample:2NQOC,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19815,G19815,A117G.1,2015-03-10T00:00:00Z,SM-2NQOC,SM-2NQOC,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQOC,SM-2NQOC,PRJNA269954.N00482,N00482,yes,missing,SRP056002,missing,30916,30916
SRR1909345,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,15452150,PRJNA269954,SAMN03398798,9948577,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951007,A117G,uncalculated,uncalculated,missing,195113,195113,SL-MAB,Illumina MiSeq,missing,1,Solexa-95814,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQPT,broadinstitute.org:bsp.prod.sample:2NQPT,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G19706,G19706,A117G.1,2015-03-10T00:00:00Z,SM-2NQPT,SM-2NQPT,A117G120614,120614_SL-MAB_0095_AMS2002465-00300,SM-2NQPT,SM-2NQPT,PRJNA269954.N00534,N00534,yes,missing,SRP056002,missing,30916,30916
