Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_ID,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study
SRR8057864,AMPLICON,350,32533550,PRJNA436359,SAMN10242101,Metagenome or environmental,21903045,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4887401,USA,North America,USA,Homo sapiens,G96113_SubjectID_2682,Illumina MiSeq,G96113,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96113,SRP165757
SRR8058462,AMPLICON,350,2214100,PRJNA436359,SAMN10243199,Metagenome or environmental,1491365,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888076,USA,North America,USA,Homo sapiens,G91843_SubjectID_10710,Illumina MiSeq,G91843,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G91843,SRP165757
SRR8058463,AMPLICON,350,2176300,PRJNA436359,SAMN10243198,Metagenome or environmental,1448890,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888075,USA,North America,USA,Homo sapiens,G91846_SubjectID_4491,Illumina MiSeq,G91846,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G91846,SRP165757
SRR8058464,AMPLICON,350,35319900,PRJNA436359,SAMN10243137,Metagenome or environmental,23318059,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888074,USA,North America,USA,Homo sapiens,G94666_SubjectID_7011,Illumina MiSeq,G94666,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94666,SRP165757
SRR8058465,AMPLICON,350,4476500,PRJNA436359,SAMN10243116,Metagenome or environmental,2454721,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888073,USA,North America,USA,Homo sapiens,G74888_SubjectID_1119,Illumina MiSeq,G74888,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74888,SRP165757
SRR8058466,AMPLICON,350,21386750,PRJNA436359,SAMN10243136,Metagenome or environmental,10439681,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888072,USA,North America,USA,Homo sapiens,G93178_SubjectID_10840,Illumina MiSeq,G93178,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93178,SRP165757
SRR8058467,AMPLICON,350,5262250,PRJNA436359,SAMN10243115,Metagenome or environmental,2770007,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888071,USA,North America,USA,Homo sapiens,G74887_SubjectID_15030,Illumina MiSeq,G74887,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74887,SRP165757
SRR8058468,AMPLICON,350,1323350,PRJNA436359,SAMN10243139,Metagenome or environmental,796541,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888070,USA,North America,USA,Homo sapiens,G90321_SubjectID_13172,Illumina MiSeq,G90321,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90321,SRP165757
SRR8058469,AMPLICON,350,4818800,PRJNA436359,SAMN10243114,Metagenome or environmental,2701912,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888069,USA,North America,USA,Homo sapiens,G74949_comb_SubjectID_3990,Illumina MiSeq,G74949_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G74949_comb,SRP165757
SRR8058470,AMPLICON,350,70750050,PRJNA436359,SAMN10243077,Metagenome or environmental,49731499,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888068,USA,North America,USA,Homo sapiens,G94353_SubjectID_5347,Illumina MiSeq,G94353,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94353,SRP165757
SRR8058471,AMPLICON,350,111245050,PRJNA436359,SAMN10243076,Metagenome or environmental,78225828,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888067,USA,North America,USA,Homo sapiens,G94352_SubjectID_8006,Illumina MiSeq,G94352,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94352,SRP165757
SRR8058472,AMPLICON,350,21008750,PRJNA436359,SAMN10243075,Metagenome or environmental,13790175,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888066,USA,North America,USA,Homo sapiens,G94612_SubjectID_12421,Illumina MiSeq,G94612,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94612,SRP165757
SRR8058473,AMPLICON,350,1416800,PRJNA436359,SAMN10243074,Metagenome or environmental,868452,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888065,USA,North America,USA,Homo sapiens,G90207_SubjectID_11229,Illumina MiSeq,G90207,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90207,SRP165757
SRR8058474,AMPLICON,350,11411750,PRJNA436359,SAMN10243081,Metagenome or environmental,7152095,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888064,USA,North America,USA,Homo sapiens,G94594_SubjectID_4205,Illumina MiSeq,G94594,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94594,SRP165757
SRR8058475,AMPLICON,350,88260900,PRJNA436359,SAMN10243080,Metagenome or environmental,61810688,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888063,USA,North America,USA,Homo sapiens,G94354_SubjectID_5964,Illumina MiSeq,G94354,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94354,SRP165757
SRR8058476,AMPLICON,350,58796150,PRJNA436359,SAMN10243079,Metagenome or environmental,41229259,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888062,USA,North America,USA,Homo sapiens,G94357_SubjectID_14779,Illumina MiSeq,G94357,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94357,SRP165757
SRR8058477,AMPLICON,350,111188700,PRJNA436359,SAMN10243078,Metagenome or environmental,77993702,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888061,USA,North America,USA,Homo sapiens,G94351_SubjectID_9763,Illumina MiSeq,G94351,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94351,SRP165757
SRR8058478,AMPLICON,350,164550400,PRJNA436359,SAMN10243141,Metagenome or environmental,110815269,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888060,USA,North America,USA,Homo sapiens,G95982_SubjectID_13300,Illumina MiSeq,G95982,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95982,SRP165757
SRR8058479,AMPLICON,350,19379150,PRJNA436359,SAMN10243083,Metagenome or environmental,12532669,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888059,USA,North America,USA,Homo sapiens,G94596_SubjectID_3159,Illumina MiSeq,G94596,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94596,SRP165757
SRR8058480,AMPLICON,350,50534750,PRJNA436359,SAMN10243082,Metagenome or environmental,29132748,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888058,USA,North America,USA,Homo sapiens,G90172_comb_SubjectID_4199,Illumina MiSeq,G90172_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90172_comb,SRP165757
SRR8058481,AMPLICON,350,26083750,PRJNA436359,SAMN10243140,Metagenome or environmental,17695184,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888057,USA,North America,USA,Homo sapiens,G95986_SubjectID_6464,Illumina MiSeq,G95986,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95986,SRP165757
SRR8058482,AMPLICON,350,46126850,PRJNA436359,SAMN10243210,Metagenome or environmental,30360577,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888056,USA,North America,USA,Homo sapiens,G94613_SubjectID_2710,Illumina MiSeq,G94613,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94613,SRP165757
SRR8058483,AMPLICON,350,78954050,PRJNA436359,SAMN10243211,Metagenome or environmental,53283593,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888055,USA,North America,USA,Homo sapiens,G96089_SubjectID_1682,Illumina MiSeq,G96089,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96089,SRP165757
SRR8058484,AMPLICON,350,54609450,PRJNA436359,SAMN10243208,Metagenome or environmental,32252939,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888054,USA,North America,USA,Homo sapiens,G90192_comb_SubjectID_11085,Illumina MiSeq,G90192_comb,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90192_comb,SRP165757
SRR8058485,AMPLICON,350,2688350,PRJNA436359,SAMN10243209,Metagenome or environmental,1338664,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888053,USA,North America,USA,Homo sapiens,G75003_SubjectID_11983,Illumina MiSeq,G75003,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G75003,SRP165757
SRR8058486,AMPLICON,350,17903550,PRJNA436359,SAMN10243206,Metagenome or environmental,8991226,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888052,USA,North America,USA,Homo sapiens,G93109_SubjectID_1061,Illumina MiSeq,G93109,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93109,SRP165757
SRR8058487,AMPLICON,350,18389700,PRJNA436359,SAMN10243207,Metagenome or environmental,12098288,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888051,USA,North America,USA,Homo sapiens,G94614_SubjectID_11730,Illumina MiSeq,G94614,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94614,SRP165757
SRR8058488,AMPLICON,350,13470800,PRJNA436359,SAMN10243204,Metagenome or environmental,6613891,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888050,USA,North America,USA,Homo sapiens,G93105_SubjectID_9329,Illumina MiSeq,G93105,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93105,SRP165757
SRR8058489,AMPLICON,350,12316150,PRJNA436359,SAMN10243205,Metagenome or environmental,6112085,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888049,USA,North America,USA,Homo sapiens,G93108_SubjectID_4256,Illumina MiSeq,G93108,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93108,SRP165757
SRR8058490,AMPLICON,350,3818850,PRJNA436359,SAMN10243212,Metagenome or environmental,2659156,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888048,USA,North America,USA,Homo sapiens,G95991_SubjectID_8346,Illumina MiSeq,G95991,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95991,SRP165757
SRR8058491,AMPLICON,350,46509750,PRJNA436359,SAMN10243213,Metagenome or environmental,31069699,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888047,USA,North America,USA,Homo sapiens,G95990_SubjectID_4413,Illumina MiSeq,G95990,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95990,SRP165757
SRR8058492,AMPLICON,350,124155500,PRJNA436359,SAMN10243072,Metagenome or environmental,73017271,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888046,USA,North America,USA,Homo sapiens,G90332_SubjectID_3830,Illumina MiSeq,G90332,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90332,SRP165757
SRR8058493,AMPLICON,350,3795400,PRJNA436359,SAMN10243073,Metagenome or environmental,2184222,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888045,USA,North America,USA,Homo sapiens,G90333_SubjectID_11267,Illumina MiSeq,G90333,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90333,SRP165757
SRR8058494,AMPLICON,350,125744850,PRJNA436359,SAMN10243138,Metagenome or environmental,73457614,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888044,USA,North America,USA,Homo sapiens,G90328_SubjectID_12815,Illumina MiSeq,G90328,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90328,SRP165757
SRR8058495,AMPLICON,350,22688750,PRJNA436359,SAMN10243068,Metagenome or environmental,11165078,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888043,USA,North America,USA,Homo sapiens,G93166_SubjectID_8797,Illumina MiSeq,G93166,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93166,SRP165757
SRR8058496,AMPLICON,350,12412400,PRJNA436359,SAMN10243069,Metagenome or environmental,8883214,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888042,USA,North America,USA,Homo sapiens,G104277_SubjectID_8856,Illumina MiSeq,G104277,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G104277,SRP165757
SRR8058497,AMPLICON,350,7123550,PRJNA436359,SAMN10243070,Metagenome or environmental,4445046,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888041,USA,North America,USA,Homo sapiens,G90334_SubjectID_12425,Illumina MiSeq,G90334,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90334,SRP165757
SRR8058498,AMPLICON,350,5033350,PRJNA436359,SAMN10243071,Metagenome or environmental,2880926,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888040,USA,North America,USA,Homo sapiens,G90330_SubjectID_9287,Illumina MiSeq,G90330,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90330,SRP165757
SRR8058499,AMPLICON,350,16597000,PRJNA436359,SAMN10243064,Metagenome or environmental,8241585,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888039,USA,North America,USA,Homo sapiens,G93161_SubjectID_10840,Illumina MiSeq,G93161,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93161,SRP165757
SRR8058500,AMPLICON,350,7828800,PRJNA436359,SAMN10243065,Metagenome or environmental,3912572,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888038,USA,North America,USA,Homo sapiens,G93162_SubjectID_8244,Illumina MiSeq,G93162,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93162,SRP165757
SRR8058501,AMPLICON,350,21981050,PRJNA436359,SAMN10243066,Metagenome or environmental,10613714,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888037,USA,North America,USA,Homo sapiens,G93163_SubjectID_2667,Illumina MiSeq,G93163,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93163,SRP165757
SRR8058502,AMPLICON,350,17179050,PRJNA436359,SAMN10243067,Metagenome or environmental,8380197,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888036,USA,North America,USA,Homo sapiens,G93165_SubjectID_6565,Illumina MiSeq,G93165,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93165,SRP165757
SRR8058503,AMPLICON,350,2991100,PRJNA436359,SAMN10243219,Metagenome or environmental,2094467,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888035,USA,North America,USA,Homo sapiens,G95999_SubjectID_10688,Illumina MiSeq,G95999,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95999,SRP165757
SRR8058504,AMPLICON,350,57555750,PRJNA436359,SAMN10243218,Metagenome or environmental,38366286,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888034,USA,North America,USA,Homo sapiens,G96081_SubjectID_12976,Illumina MiSeq,G96081,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96081,SRP165757
SRR8058505,AMPLICON,350,101336200,PRJNA436359,SAMN10243221,Metagenome or environmental,68208068,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888033,USA,North America,USA,Homo sapiens,G96084_SubjectID_588,Illumina MiSeq,G96084,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96084,SRP165757
SRR8058506,AMPLICON,350,93415700,PRJNA436359,SAMN10243220,Metagenome or environmental,62537055,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888032,USA,North America,USA,Homo sapiens,G96083_SubjectID_14971,Illumina MiSeq,G96083,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96083,SRP165757
SRR8058507,AMPLICON,350,2512300,PRJNA436359,SAMN10243215,Metagenome or environmental,1773548,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888031,USA,North America,USA,Homo sapiens,G95995_SubjectID_368,Illumina MiSeq,G95995,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95995,SRP165757
SRR8058508,AMPLICON,350,32934300,PRJNA436359,SAMN10243214,Metagenome or environmental,22082125,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888030,USA,North America,USA,Homo sapiens,G95997_SubjectID_368,Illumina MiSeq,G95997,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95997,SRP165757
SRR8058509,AMPLICON,350,63909650,PRJNA436359,SAMN10243217,Metagenome or environmental,42821799,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888029,USA,North America,USA,Homo sapiens,G96080_SubjectID_12916,Illumina MiSeq,G96080,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96080,SRP165757
SRR8058510,AMPLICON,350,77230300,PRJNA436359,SAMN10243216,Metagenome or environmental,51990688,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888028,USA,North America,USA,Homo sapiens,G95994_SubjectID_5508,Illumina MiSeq,G95994,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95994,SRP165757
SRR8058511,AMPLICON,350,25057550,PRJNA436359,SAMN10243143,Metagenome or environmental,14307022,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888027,USA,North America,USA,Homo sapiens,G90217_SubjectID_57,Illumina MiSeq,G90217,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G90217,SRP165757
SRR8058512,AMPLICON,350,8919750,PRJNA436359,SAMN10243142,Metagenome or environmental,6089471,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888026,USA,North America,USA,Homo sapiens,G95983_SubjectID_4983,Illumina MiSeq,G95983,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G95983,SRP165757
SRR8058513,AMPLICON,350,92976800,PRJNA436359,SAMN10243223,Metagenome or environmental,61833355,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888025,USA,North America,USA,Homo sapiens,G96086_SubjectID_13332,Illumina MiSeq,G96086,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96086,SRP165757
SRR8058514,AMPLICON,350,72051700,PRJNA436359,SAMN10243222,Metagenome or environmental,48587417,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888024,USA,North America,USA,Homo sapiens,G96085_SubjectID_11383,Illumina MiSeq,G96085,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G96085,SRP165757
SRR8058515,AMPLICON,350,17937500,PRJNA436359,SAMN10243063,Metagenome or environmental,8659062,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888023,USA,North America,USA,Homo sapiens,G93160_SubjectID_2667,Illumina MiSeq,G93160,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93160,SRP165757
SRR8058516,AMPLICON,350,8434300,PRJNA436359,SAMN10243062,Metagenome or environmental,4045845,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888022,USA,North America,USA,Homo sapiens,G93169_SubjectID_9764,Illumina MiSeq,G93169,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G93169,SRP165757
SRR8058517,AMPLICON,350,30844450,PRJNA436359,SAMN10243120,Metagenome or environmental,20406566,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2012/2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4888021,USA,North America,USA,Homo sapiens,G94731_SubjectID_7204,Illumina MiSeq,G94731,PAIRED,PCR,GENOMIC,human gut metagenome,ILLUMINA,2018-10-15T00:00:00Z,G94731,SRP165757
